enrollment_id,student_id,course_id,enrollment_date,status
22988,4882,38,2024-08-20,Active
22989,904,280,2022-08-02,Completed
22990,360,144,2024-03-15,Active
22991,6284,11,2024-06-09,Active
22992,1074,55,2025-01-12,Dropped
22993,2987,187,2022-05-22,Dropped
22994,8829,117,2023-06-09,Active
22995,114,263,2023-03-03,Dropped
22996,2637,10,2024-11-29,Active
22997,4684,217,2021-02-14,Dropped
22998,7018,6,2024-02-01,Active
22999,9464,111,2021-10-02,Completed
23000,3752,16,2023-06-13,Dropped
23001,9291,109,2024-09-13,Completed
23002,1040,187,2022-11-04,Dropped
23003,5911,283,2022-12-01,Dropped
23004,8315,272,2021-05-30,Active
23005,5164,215,2021-03-14,Active
23006,407,163,2021-01-27,Dropped
23007,9252,108,2024-11-05,Active
23008,8578,41,2021-01-27,Active
23009,3459,184,2023-04-26,Active
23010,7649,264,2024-02-20,Active
23011,4258,241,2024-05-13,Dropped
23012,8311,74,2021-06-18,Dropped
23013,2126,150,2021-10-29,Dropped
23014,2231,1,2022-09-08,Completed
23015,5190,105,2023-11-10,Dropped
23016,8466,168,2024-12-25,Completed
23017,5507,58,2023-09-23,Active
23018,4594,278,2022-01-12,Active
23019,7774,92,2023-11-12,Active
23020,170,197,2024-07-07,Dropped
23021,2666,277,2022-03-11,Completed
23022,7424,93,2023-01-09,Completed
23023,2436,44,2021-08-20,Active
23024,6316,116,2021-11-24,Active
23025,3021,179,2023-01-29,Completed
23026,326,90,2023-08-23,Completed
23027,5677,167,2023-06-10,Dropped
23028,3197,187,2023-03-24,Dropped
23029,1012,31,2021-03-15,Dropped
23030,9281,30,2022-09-19,Dropped
23031,8983,284,2024-12-27,Completed
23032,5244,288,2021-05-16,Completed
23033,6513,199,2024-12-10,Completed
23034,5313,249,2023-11-14,Dropped
23035,9715,149,2025-02-08,Dropped
23036,3787,159,2024-11-05,Active
23037,501,191,2022-02-08,Completed
23038,8419,178,2024-08-14,Dropped
23039,3253,244,2022-02-07,Active
23040,8730,262,2022-04-12,Completed
23041,2211,162,2023-05-06,Active
23042,466,154,2022-01-14,Completed
23043,56,128,2023-11-06,Dropped
23044,156,3,2021-06-15,Completed
23045,1437,227,2024-05-11,Completed
23046,4266,282,2022-05-02,Active
23047,4030,45,2024-04-19,Completed
23048,1241,126,2024-01-26,Dropped
23049,1539,40,2023-01-20,Dropped
23050,5871,86,2023-03-07,Active
23051,7171,257,2025-02-06,Completed
23052,5407,90,2023-09-23,Active
23053,7411,144,2024-02-02,Dropped
23054,7213,279,2025-01-28,Dropped
23055,5898,102,2021-07-14,Completed
23056,8822,174,2023-02-08,Active
23057,3941,232,2024-12-31,Active
23058,4111,32,2024-10-10,Dropped
23059,5473,57,2022-12-28,Completed
23060,6901,276,2024-04-23,Dropped
23061,1329,224,2022-09-19,Active
23062,4814,205,2022-07-13,Completed
23063,6948,170,2021-09-10,Completed
23064,9905,138,2024-01-19,Active
23065,5128,39,2021-03-02,Active
23066,5508,285,2024-10-24,Active
23067,1598,84,2024-06-12,Completed
23068,8390,18,2023-06-26,Dropped
23069,7721,196,2024-04-26,Active
23070,8030,146,2021-01-11,Dropped
23071,8119,150,2024-01-05,Active
23072,3945,278,2023-10-15,Completed
23073,7326,238,2023-08-27,Dropped
23074,8914,71,2023-12-25,Completed
23075,7097,169,2022-02-25,Active
23076,2567,240,2023-02-23,Active
23077,9618,181,2021-05-03,Dropped
23078,807,177,2023-04-14,Completed
23079,1943,220,2024-04-10,Completed
23080,7937,209,2024-12-31,Active
23081,6988,284,2024-09-27,Active
23082,5554,86,2024-03-21,Active
23083,9075,256,2021-05-19,Completed
23084,3746,132,2024-11-10,Dropped
23085,9734,160,2023-04-13,Dropped
23086,7682,82,2023-07-14,Dropped
23087,1630,242,2021-02-23,Completed
23088,828,18,2021-01-07,Active
23089,4186,294,2021-09-29,Active
23090,8138,171,2022-02-03,Active
23091,6531,43,2022-07-16,Dropped
23092,5805,109,2022-08-11,Active
23093,3362,93,2021-06-20,Completed
23094,6145,265,2022-05-13,Active
23095,589,8,2024-09-30,Completed
23096,9586,194,2023-01-21,Dropped
23097,3440,237,2021-01-30,Completed
23098,3267,102,2021-01-11,Completed
23099,1168,281,2021-07-29,Completed
23100,3233,241,2022-07-02,Dropped
23101,3010,162,2021-10-11,Completed
23102,8971,154,2021-06-04,Dropped
23103,8673,82,2021-10-23,Completed
23104,8907,79,2022-06-30,Dropped
23105,9524,249,2021-08-07,Active
23106,7357,230,2022-06-24,Dropped
23107,727,287,2023-06-22,Completed
23108,4314,36,2022-03-03,Active
23109,2101,242,2022-12-22,Active
23110,7041,83,2021-10-06,Active
23111,2793,243,2023-12-23,Completed
23112,4216,281,2023-12-01,Dropped
23113,9546,183,2024-05-02,Active
23114,4433,166,2021-12-07,Dropped
23115,792,255,2024-10-31,Active
23116,4548,206,2021-09-08,Completed
23117,9758,55,2022-11-13,Completed
23118,6633,290,2021-06-02,Completed
23119,7705,191,2023-08-14,Completed
23120,2404,236,2021-12-26,Active
23121,1189,296,2023-05-09,Dropped
23122,5615,120,2022-02-03,Active
23123,6435,243,2024-02-10,Dropped
23124,7387,166,2023-10-07,Dropped
23125,4467,49,2021-07-18,Completed
23126,4793,226,2022-06-29,Dropped
23127,1362,63,2021-10-04,Dropped
23128,4598,270,2021-02-20,Dropped
23129,6100,292,2024-07-09,Active
23130,6024,9,2024-03-05,Completed
23131,2079,143,2024-07-22,Active
23132,4628,122,2024-07-17,Completed
23133,9847,194,2024-12-03,Completed
23134,6190,260,2024-05-20,Completed
23135,1026,234,2024-06-13,Active
23136,7407,199,2021-10-19,Active
23137,6382,112,2023-03-31,Completed
23138,5981,208,2023-02-07,Dropped
23139,1435,15,2023-03-19,Active
23140,1200,195,2021-02-24,Completed
23141,3450,246,2022-08-02,Active
23142,914,243,2023-09-12,Active
23143,5244,85,2021-06-17,Dropped
23144,7777,71,2022-04-06,Completed
23145,1266,286,2023-08-04,Dropped
23146,8627,75,2024-07-29,Dropped
23147,2837,223,2023-11-11,Dropped
23148,9139,274,2024-05-19,Active
23149,2105,240,2021-07-23,Active
23150,620,42,2022-01-28,Dropped
23151,4249,79,2024-09-14,Dropped
23152,149,167,2021-01-04,Active
23153,3756,159,2024-09-02,Completed
23154,8353,148,2024-08-29,Completed
23155,9446,6,2023-03-23,Completed
23156,1366,175,2024-01-02,Dropped
23157,2703,196,2024-06-09,Completed
23158,4035,142,2021-01-04,Completed
23159,8685,135,2021-03-23,Dropped
23160,6688,249,2023-04-04,Completed
23161,6584,239,2023-08-11,Completed
23162,4723,212,2023-12-27,Dropped
23163,1769,48,2024-04-20,Completed
23164,7323,223,2023-07-19,Completed
23165,4099,75,2024-04-13,Active
23166,8517,177,2021-05-04,Dropped
23167,5076,159,2022-10-12,Active
23168,7183,197,2023-08-28,Active
23169,8795,243,2022-04-17,Active
23170,950,216,2024-04-03,Completed
23171,7379,95,2021-11-28,Dropped
23172,82,54,2023-12-21,Dropped
23173,7303,297,2021-09-05,Completed
23174,454,57,2022-06-24,Active
23175,4980,31,2024-04-20,Active
23176,8931,95,2023-02-05,Active
23177,8246,184,2022-02-15,Dropped
23178,2434,195,2023-04-20,Completed
23179,5914,26,2021-08-04,Dropped
23180,7966,237,2023-08-31,Active
23181,5092,106,2023-11-03,Active
23182,5181,187,2021-07-07,Active
23183,1396,275,2022-08-25,Active
23184,5985,118,2023-06-04,Active
23185,3685,205,2024-11-26,Dropped
23186,2286,177,2023-10-18,Completed
23187,3555,197,2021-01-23,Dropped
23188,4644,40,2021-09-15,Dropped
23189,258,69,2021-11-16,Active
23190,2327,134,2023-10-27,Dropped
23191,9105,123,2023-07-06,Active
23192,7539,263,2023-08-31,Dropped
23193,1569,158,2025-01-31,Active
23194,5189,154,2024-10-08,Completed
23195,819,203,2022-12-29,Dropped
23196,9068,295,2022-09-08,Active
23197,8854,11,2024-04-04,Active
23198,9817,248,2024-09-12,Dropped
23199,1438,202,2022-07-17,Dropped
23200,9889,256,2023-04-19,Active
23201,8650,146,2023-09-27,Active
23202,8111,261,2021-03-29,Dropped
23203,4889,189,2021-06-10,Active
23204,1471,150,2021-03-29,Completed
23205,2089,91,2022-10-25,Dropped
23206,2435,244,2023-03-20,Dropped
23207,6398,199,2024-08-02,Completed
23208,4707,90,2023-09-14,Active
23209,1953,64,2024-01-29,Completed
23210,280,274,2022-07-27,Completed
23211,1741,261,2022-11-27,Completed
23212,9550,24,2021-10-18,Dropped
23213,8020,227,2024-03-05,Active
23214,6033,285,2024-08-10,Active
23215,3055,51,2023-10-23,Active
23216,3502,243,2021-10-26,Dropped
23217,4183,193,2022-03-09,Completed
23218,1974,247,2021-04-12,Dropped
23219,2316,270,2023-12-11,Completed
23220,7992,85,2021-10-01,Completed
23221,3746,80,2021-04-14,Dropped
23222,414,215,2021-06-27,Dropped
23223,1872,49,2021-04-02,Completed
23224,4586,150,2024-11-23,Dropped
23225,1843,68,2022-07-19,Completed
23226,2530,40,2021-02-27,Completed
23227,8133,61,2023-05-20,Dropped
23228,505,235,2023-12-13,Completed
23229,4002,159,2023-09-20,Active
23230,7934,219,2021-10-14,Active
23231,2424,106,2021-11-25,Completed
23232,9896,297,2023-08-25,Completed
23233,8221,125,2024-12-15,Completed
23234,615,137,2024-10-16,Dropped
23235,9974,168,2021-08-09,Completed
23236,4736,268,2022-09-23,Active
23237,3982,186,2021-04-05,Dropped
23238,744,261,2021-10-20,Active
23239,8011,52,2023-10-14,Dropped
23240,6248,119,2021-04-26,Dropped
23241,1629,186,2023-08-13,Active
23242,2360,145,2022-04-18,Dropped
23243,4319,190,2021-03-11,Active
23244,515,8,2024-10-13,Dropped
23245,7512,178,2022-06-16,Dropped
23246,1917,243,2023-01-06,Active
23247,1275,199,2025-02-07,Active
23248,4717,156,2021-04-22,Active
23249,1260,110,2021-02-27,Completed
23250,4744,4,2024-12-08,Dropped
23251,8672,13,2024-04-19,Dropped
23252,7757,248,2024-01-11,Dropped
23253,7608,254,2021-08-17,Dropped
23254,1525,250,2021-04-13,Completed
23255,6872,110,2022-12-15,Active
23256,6244,167,2021-06-09,Active
23257,4310,8,2024-09-23,Dropped
23258,54,276,2021-02-22,Dropped
23259,6725,61,2022-03-13,Active
23260,5481,152,2021-05-23,Active
23261,7061,114,2024-02-09,Dropped
23262,3372,300,2023-07-12,Dropped
23263,8074,53,2024-09-03,Active
23264,6644,193,2022-05-05,Active
23265,1190,279,2021-01-11,Dropped
23266,3645,261,2021-09-16,Dropped
23267,5947,276,2024-11-02,Completed
23268,4994,225,2021-08-12,Dropped
23269,7728,61,2021-01-20,Completed
23270,2203,18,2023-10-06,Active
23271,3335,114,2021-02-07,Completed
23272,5330,180,2022-08-31,Active
23273,6130,256,2021-01-31,Active
23274,5703,33,2024-09-06,Dropped
23275,365,119,2025-01-14,Dropped
23276,8280,242,2024-05-28,Completed
23277,7175,225,2021-01-07,Dropped
23278,9304,9,2022-08-26,Dropped
23279,3595,39,2023-01-17,Completed
23280,4782,64,2021-11-12,Completed
23281,2212,262,2021-01-21,Active
23282,3793,26,2021-07-19,Completed
23283,2563,300,2022-12-11,Active
23284,1433,228,2021-08-06,Active
23285,2702,1,2025-01-20,Dropped
23286,1861,66,2021-08-05,Active
23287,5941,105,2022-01-16,Active
23288,2279,189,2021-06-24,Dropped
23289,8591,73,2024-03-05,Completed
23290,4496,119,2023-03-23,Completed
23291,7953,86,2024-04-05,Dropped
23292,8881,83,2022-10-02,Completed
23293,7805,10,2024-05-15,Dropped
23294,6163,29,2024-04-21,Active
23295,94,170,2024-03-12,Completed
23296,6202,7,2024-05-13,Dropped
23297,6988,255,2023-04-05,Active
23298,8372,45,2021-10-03,Completed
23299,2857,134,2024-06-07,Dropped
23300,6728,112,2021-02-09,Active
23301,9061,297,2021-08-26,Dropped
23302,5746,182,2024-08-21,Active
23303,4573,114,2022-03-08,Active
23304,3033,168,2024-10-29,Dropped
23305,7174,294,2024-02-05,Completed
23306,3645,9,2023-06-28,Completed
23307,2344,174,2021-11-12,Dropped
23308,5594,63,2021-10-31,Completed
23309,4930,4,2025-01-22,Dropped
23310,2017,223,2023-07-20,Completed
23311,1565,281,2023-04-24,Completed
23312,7116,33,2022-03-31,Completed
23313,4291,51,2021-11-21,Dropped
23314,6760,67,2023-09-18,Completed
23315,5738,27,2025-01-25,Dropped
23316,865,280,2023-01-15,Completed
23317,3853,269,2023-01-06,Dropped
23318,96,277,2023-08-09,Dropped
23319,3449,232,2022-12-05,Active
23320,818,33,2024-02-21,Active
23321,8274,155,2023-01-16,Dropped
23322,2296,300,2023-04-28,Completed
23323,1160,116,2022-08-29,Active
23324,3576,34,2021-09-28,Dropped
23325,5691,203,2022-02-27,Active
23326,7560,146,2024-06-08,Dropped
23327,2616,62,2023-04-17,Dropped
23328,7942,179,2024-08-15,Dropped
23329,1360,284,2023-09-14,Dropped
23330,1412,155,2021-05-15,Dropped
23331,4440,253,2023-11-21,Completed
23332,4268,143,2024-07-11,Active
23333,2080,203,2023-11-16,Completed
23334,5632,239,2023-12-11,Dropped
23335,2161,54,2024-08-09,Active
23336,3979,235,2023-10-26,Dropped
23337,3349,96,2023-10-10,Completed
23338,1324,5,2022-09-04,Completed
23339,3200,16,2022-12-07,Active
23340,8681,110,2022-08-07,Dropped
23341,7729,105,2023-04-04,Completed
23342,72,268,2023-03-26,Completed
23343,5685,287,2024-11-14,Dropped
23344,7702,179,2024-12-02,Completed
23345,9216,273,2023-10-17,Active
23346,1145,98,2021-08-10,Active
23347,445,108,2023-04-30,Dropped
23348,5978,20,2024-10-12,Completed
23349,7564,207,2021-08-30,Dropped
23350,5631,132,2024-10-04,Completed
23351,3038,173,2021-04-27,Active
23352,5513,258,2024-03-19,Dropped
23353,7641,242,2024-03-12,Completed
23354,677,79,2022-06-26,Active
23355,9611,117,2024-04-20,Completed
23356,3523,7,2022-01-31,Completed
23357,4753,274,2021-06-25,Dropped
23358,7573,102,2021-03-30,Dropped
23359,4508,103,2023-02-19,Active
23360,9604,53,2022-04-29,Dropped
23361,1909,86,2023-10-26,Dropped
23362,3910,21,2024-10-10,Dropped
23363,7500,282,2022-11-06,Completed
23364,1675,273,2023-04-11,Dropped
23365,7174,167,2022-10-18,Dropped
23366,3054,36,2024-12-31,Dropped
23367,82,66,2023-09-06,Dropped
23368,5327,287,2022-03-07,Completed
23369,5249,22,2021-01-02,Completed
23370,286,54,2021-04-19,Dropped
23371,5847,3,2021-04-29,Dropped
23372,8389,221,2023-06-30,Active
23373,486,96,2023-12-21,Dropped
23374,5433,252,2024-09-22,Completed
23375,4616,123,2023-04-30,Completed
23376,8082,255,2022-10-27,Dropped
23377,8050,5,2024-02-10,Dropped
23378,5930,75,2024-02-16,Dropped
23379,5982,151,2024-01-28,Dropped
23380,6769,249,2021-05-10,Dropped
23381,5742,143,2022-11-13,Active
23382,2412,272,2024-05-17,Dropped
23383,8197,189,2023-12-05,Completed
23384,2261,157,2023-05-19,Completed
23385,7131,139,2021-03-29,Dropped
23386,6233,30,2023-03-10,Dropped
23387,6661,102,2022-06-20,Dropped
23388,9319,282,2022-04-01,Completed
23389,5123,233,2021-08-24,Completed
23390,6041,155,2022-02-23,Completed
23391,7474,265,2025-01-28,Dropped
23392,508,131,2022-12-28,Dropped
23393,6553,163,2025-01-08,Dropped
23394,2909,171,2022-07-20,Dropped
23395,9832,16,2023-09-09,Active
23396,3089,259,2024-09-11,Dropped
23397,8330,22,2022-01-27,Dropped
23398,5284,31,2024-05-13,Dropped
23399,1038,265,2024-07-15,Active
23400,7606,138,2021-07-09,Active
23401,807,234,2022-08-03,Active
23402,1390,140,2023-10-30,Active
23403,1670,133,2024-06-11,Active
23404,9557,287,2021-08-17,Completed
23405,226,34,2024-10-05,Active
23406,8541,211,2024-12-31,Completed
23407,7903,211,2024-08-15,Active
23408,6964,219,2024-09-10,Completed
23409,1663,200,2022-02-01,Active
23410,2313,43,2021-04-28,Active
23411,3891,124,2024-04-19,Completed
23412,4765,254,2024-02-03,Active
23413,7012,196,2022-05-19,Dropped
23414,26,220,2024-06-09,Dropped
23415,6756,208,2023-07-10,Completed
23416,1945,27,2024-03-13,Completed
23417,2057,56,2023-01-17,Dropped
23418,5140,241,2021-01-05,Active
23419,2068,162,2023-07-18,Completed
23420,8939,8,2023-11-28,Active
23421,2469,25,2022-04-28,Dropped
23422,4743,225,2025-01-17,Completed
23423,6942,133,2023-07-29,Active
23424,7684,256,2025-01-24,Completed
23425,3639,235,2023-03-02,Dropped
23426,9012,186,2023-06-03,Completed
23427,1343,282,2024-12-17,Dropped
23428,8071,17,2024-09-14,Dropped
23429,1101,116,2023-06-12,Completed
23430,5851,212,2024-09-03,Active
23431,5509,170,2022-04-11,Active
23432,4711,5,2024-01-23,Active
23433,5328,186,2022-10-05,Completed
23434,4703,212,2022-04-23,Active
23435,6192,292,2024-07-19,Active
23436,546,113,2023-09-29,Completed
23437,8741,198,2023-06-17,Active
23438,132,131,2023-08-24,Active
23439,3565,288,2022-07-25,Active
23440,5624,273,2021-07-30,Active
23441,5268,192,2023-11-12,Dropped
23442,1511,43,2021-01-27,Active
23443,2717,215,2021-05-08,Completed
23444,5308,43,2023-07-14,Dropped
23445,935,43,2023-01-24,Active
23446,7335,168,2023-12-29,Completed
23447,3604,129,2024-05-18,Completed
23448,4401,195,2024-09-05,Active
23449,7809,85,2022-12-31,Completed
23450,4055,231,2024-09-26,Completed
23451,9048,114,2021-05-22,Active
23452,836,288,2021-03-22,Active
23453,8230,275,2021-08-05,Dropped
23454,1274,291,2024-01-22,Completed
23455,3070,93,2024-08-23,Dropped
23456,8922,170,2023-09-13,Active
23457,1040,110,2023-02-01,Active
23458,6519,225,2022-05-10,Completed
23459,6015,36,2023-03-26,Active
23460,8515,66,2023-02-12,Active
23461,1827,237,2023-03-18,Active
23462,2090,67,2024-12-01,Active
23463,6793,219,2023-12-13,Active
23464,6564,22,2025-01-20,Dropped
23465,6480,292,2023-03-30,Completed
23466,3968,152,2021-08-06,Dropped
23467,1676,94,2023-12-24,Active
23468,3537,134,2021-07-26,Dropped
23469,8330,24,2024-11-14,Dropped
23470,3040,276,2022-08-08,Dropped
23471,335,282,2023-08-19,Dropped
23472,4149,137,2023-10-20,Active
23473,1455,134,2023-05-07,Completed
23474,3854,118,2022-11-19,Completed
23475,3900,31,2024-02-01,Active
23476,3119,30,2021-08-13,Active
23477,1432,281,2022-01-14,Active
23478,503,198,2021-10-16,Completed
23479,950,166,2023-03-01,Active
23480,2695,161,2022-02-17,Completed
23481,350,194,2022-09-04,Completed
23482,6293,33,2021-02-20,Completed
23483,7429,33,2022-03-16,Completed
23484,1684,232,2021-06-03,Active
23485,2916,280,2021-10-17,Dropped
23486,7519,157,2024-06-06,Dropped
23487,4940,272,2024-08-16,Completed
23488,9209,240,2021-04-28,Dropped
23489,9647,102,2021-06-26,Active
23490,7566,78,2023-10-23,Dropped
23491,998,88,2024-10-15,Dropped
23492,570,123,2024-06-29,Dropped
23493,4416,60,2024-04-15,Completed
23494,6490,238,2022-12-13,Active
23495,3958,87,2024-01-21,Dropped
23496,7002,273,2022-04-12,Dropped
23497,2584,150,2022-12-25,Completed
23498,3518,146,2024-08-16,Completed
23499,60,41,2021-11-14,Active
23500,7513,272,2021-11-24,Active
23501,4569,264,2024-11-14,Active
23502,6175,149,2022-07-04,Dropped
23503,1363,79,2022-05-28,Active
23504,5460,150,2022-10-22,Dropped
23505,2097,199,2024-01-01,Dropped
23506,3506,296,2022-12-25,Active
23507,8304,157,2023-03-15,Active
23508,9924,190,2022-11-09,Active
23509,286,218,2024-09-09,Completed
23510,5191,183,2021-11-04,Completed
23511,6628,196,2023-01-18,Completed
23512,483,187,2023-07-25,Completed
23513,9003,33,2023-10-02,Active
23514,6211,203,2024-04-10,Active
23515,3280,19,2025-01-23,Active
23516,2288,112,2023-07-30,Active
23517,4970,169,2021-01-07,Completed
23518,9933,202,2023-09-11,Dropped
23519,8940,95,2022-04-22,Active
23520,9950,191,2022-07-12,Dropped
23521,4658,1,2023-12-21,Dropped
23522,7050,159,2022-05-12,Active
23523,5548,269,2023-08-21,Active
23524,8711,280,2024-04-26,Dropped
23525,6382,191,2022-05-12,Active
23526,3532,114,2024-09-05,Dropped
23527,3746,286,2023-11-24,Completed
23528,6376,15,2024-06-05,Dropped
23529,3001,187,2022-08-20,Dropped
23530,2818,200,2024-03-20,Completed
23531,7697,102,2021-04-20,Dropped
23532,3975,228,2024-05-09,Active
23533,8278,187,2021-03-03,Completed
23534,506,259,2024-08-11,Dropped
23535,3903,273,2024-05-13,Active
23536,5164,104,2022-07-20,Dropped
23537,2495,71,2022-05-01,Completed
23538,1881,60,2022-10-23,Dropped
23539,1346,204,2022-09-07,Dropped
23540,9183,204,2024-04-21,Dropped
23541,1932,71,2022-08-09,Dropped
23542,7758,256,2023-05-25,Active
23543,8854,222,2021-07-04,Active
23544,253,234,2023-01-23,Active
23545,2528,182,2023-07-03,Active
23546,173,57,2024-04-24,Completed
23547,4258,234,2024-07-14,Active
23548,536,205,2021-09-04,Completed
23549,4582,106,2022-12-29,Dropped
23550,8343,296,2023-12-09,Active
23551,8761,241,2023-09-19,Dropped
23552,4058,119,2024-07-05,Dropped
23553,6609,112,2023-07-19,Dropped
23554,2936,299,2024-07-21,Completed
23555,2920,269,2023-05-07,Active
23556,4173,62,2024-10-19,Dropped
23557,6334,267,2023-09-19,Completed
23558,2541,237,2024-01-19,Completed
23559,1160,250,2024-08-22,Active
23560,569,145,2024-06-11,Completed
23561,3503,281,2021-08-14,Dropped
23562,7390,49,2021-08-27,Dropped
23563,2694,74,2025-01-07,Dropped
23564,3027,91,2023-10-22,Active
23565,6632,5,2021-10-10,Completed
23566,8168,212,2024-12-06,Dropped
23567,4169,42,2021-12-03,Active
23568,8332,19,2022-02-27,Completed
23569,5638,234,2022-08-24,Dropped
23570,2840,168,2021-04-22,Active
23571,214,114,2021-04-05,Completed
23572,8214,31,2024-03-07,Active
23573,8733,212,2022-01-26,Completed
23574,7154,274,2024-01-23,Dropped
23575,8799,280,2024-12-16,Active
23576,3093,197,2021-05-18,Dropped
23577,5246,27,2024-11-09,Active
23578,3221,196,2023-03-08,Completed
23579,5954,208,2025-01-03,Completed
23580,2412,14,2023-09-25,Active
